,sim_name,method,expected_theta,theta_prom,error,est_theta_list,mic_array.d,mic_array.position,source.position,mic-source distance
463,"sim_anechoic_d0.1_s[6.0,10.0,1.0]_m[7.0,2.0,1.0]",ROTH,98.531,98.683,0.0,"[[  0.   102.38  98.22  96.84]
 [   nan   0.    98.22  98.22]
 [   nan    nan   0.    98.22]
 [   nan    nan    nan   0.  ]]",0.1,"[7, 2, 1]","[6, 10, 1]",8.089499366462674
464,"sim_anechoic_d0.1_s[6.0,10.0,1.0]_m[7.0,2.0,1.0]",PHAT,98.531,98.683,0.0,"[[  0.   102.38  98.22  96.84]
 [   nan   0.    98.22  98.22]
 [   nan    nan   0.    98.22]
 [   nan    nan    nan   0.  ]]",0.1,"[7, 2, 1]","[6, 10, 1]",8.089499366462674
465,"sim_anechoic_d0.1_s[6.0,10.0,1.0]_m[7.0,2.0,1.0]",SCOT,98.531,98.683,0.0,"[[  0.   102.38  98.22  96.84]
 [   nan   0.    98.22  98.22]
 [   nan    nan   0.    98.22]
 [   nan    nan    nan   0.  ]]",0.1,"[7, 2, 1]","[6, 10, 1]",8.089499366462674
466,"sim_anechoic_d0.1_s[6.0,10.0,1.0]_m[7.0,2.0,1.0]",ECKART,98.531,98.683,0.0,"[[  0.   102.38  98.22  96.84]
 [   nan   0.    98.22  98.22]
 [   nan    nan   0.    98.22]
 [   nan    nan    nan   0.  ]]",0.1,"[7, 2, 1]","[6, 10, 1]",8.089499366462674
467,"sim_anechoic_d0.1_s[6.0,10.0,1.0]_m[7.0,2.0,1.0]",HT,98.531,98.683,0.0,"[[  0.   102.38  98.22  96.84]
 [   nan   0.    98.22  98.22]
 [   nan    nan   0.    98.22]
 [   nan    nan    nan   0.  ]]",0.1,"[7, 2, 1]","[6, 10, 1]",8.089499366462674
468,"sim_anechoic_d0.1_s[6.0,10.0,1.0]_m[0.0,7.0,1.0]",Classic,27.35,30.5,0.00031,"[[ 0.   30.96 30.96 28.2 ]
 [  nan  0.   30.96 30.96]
 [  nan   nan  0.   30.96]
 [  nan   nan   nan  0.  ]]",0.1,"[0, 7, 1]","[6, 10, 1]",6.529931086925803
469,"sim_anechoic_d0.1_s[6.0,10.0,1.0]_m[0.0,7.0,1.0]",ROTH,27.35,30.5,0.00031,"[[ 0.   30.96 30.96 28.2 ]
 [  nan  0.   30.96 30.96]
 [  nan   nan  0.   30.96]
 [  nan   nan   nan  0.  ]]",0.1,"[0, 7, 1]","[6, 10, 1]",6.529931086925803
470,"sim_anechoic_d0.1_s[6.0,10.0,1.0]_m[0.0,7.0,1.0]",PHAT,27.35,30.5,0.00031,"[[ 0.   30.96 30.96 28.2 ]
 [  nan  0.   30.96 30.96]
 [  nan   nan  0.   30.96]
 [  nan   nan   nan  0.  ]]",0.1,"[0, 7, 1]","[6, 10, 1]",6.529931086925803
471,"sim_anechoic_d0.1_s[6.0,10.0,1.0]_m[0.0,7.0,1.0]",SCOT,27.35,30.5,0.00031,"[[ 0.   30.96 30.96 28.2 ]
 [  nan  0.   30.96 30.96]
 [  nan   nan  0.   30.96]
 [  nan   nan   nan  0.  ]]",0.1,"[0, 7, 1]","[6, 10, 1]",6.529931086925803
472,"sim_anechoic_d0.1_s[6.0,10.0,1.0]_m[0.0,7.0,1.0]",ECKART,27.35,31.703,0.00058,"[[ 0.   38.18 30.96 28.2 ]
 [  nan  0.   30.96 30.96]
 [  nan   nan  0.   30.96]
 [  nan   nan   nan  0.  ]]",0.1,"[0, 7, 1]","[6, 10, 1]",6.529931086925803
473,"sim_anechoic_d0.1_s[6.0,10.0,1.0]_m[0.0,7.0,1.0]",HT,27.35,30.5,0.00031,"[[ 0.   30.96 30.96 28.2 ]
 [  nan  0.   30.96 30.96]
 [  nan   nan  0.   30.96]
 [  nan   nan   nan  0.  ]]",0.1,"[0, 7, 1]","[6, 10, 1]",6.529931086925803
474,"sim_anechoic_d0.1_s[6.0,10.0,1.0]_m[8.0,7.0,1.0]",Classic,126.25399999999999,125.045,5e-05,"[[  0.   130.03 124.87 123.22]
 [   nan   0.   124.87 122.41]
 [   nan    nan   0.   124.87]
 [   nan    nan    nan   0.  ]]",0.1,"[8, 7, 1]","[6, 10, 1]",3.7202150475476543
475,"sim_anechoic_d0.1_s[6.0,10.0,1.0]_m[8.0,7.0,1.0]",ROTH,126.25399999999999,125.045,5e-05,"[[  0.   130.03 124.87 123.22]
 [   nan   0.   124.87 122.41]
 [   nan    nan   0.   124.87]
 [   nan    nan    nan   0.  ]]",0.1,"[8, 7, 1]","[6, 10, 1]",3.7202150475476543
476,"sim_anechoic_d0.1_s[6.0,10.0,1.0]_m[8.0,7.0,1.0]",PHAT,126.25399999999999,125.045,5e-05,"[[  0.   130.03 124.87 123.22]
 [   nan   0.   124.87 122.41]
 [   nan    nan   0.   124.87]
 [   nan    nan    nan   0.  ]]",0.1,"[8, 7, 1]","[6, 10, 1]",3.7202150475476543
477,"sim_anechoic_d0.1_s[6.0,10.0,1.0]_m[8.0,7.0,1.0]",SCOT,126.25399999999999,125.045,5e-05,"[[  0.   130.03 124.87 123.22]
 [   nan   0.   124.87 122.41]
 [   nan    nan   0.   124.87]
 [   nan    nan    nan   0.  ]]",0.1,"[8, 7, 1]","[6, 10, 1]",3.7202150475476543
478,"sim_anechoic_d0.1_s[6.0,10.0,1.0]_m[8.0,7.0,1.0]",ECKART,126.25399999999999,125.045,5e-05,"[[  0.   130.03 124.87 123.22]
 [   nan   0.   124.87 122.41]
 [   nan    nan   0.   124.87]
 [   nan    nan    nan   0.  ]]",0.1,"[8, 7, 1]","[6, 10, 1]",3.7202150475476543
479,"sim_anechoic_d0.1_s[6.0,10.0,1.0]_m[8.0,7.0,1.0]",HT,126.25399999999999,125.045,5e-05,"[[  0.   130.03 124.87 123.22]
 [   nan   0.   124.87 122.41]
 [   nan    nan   0.   124.87]
 [   nan    nan    nan   0.  ]]",0.1,"[8, 7, 1]","[6, 10, 1]",3.7202150475476543
480,"sim_anechoic_d0.1_s[7.0,3.0,1.0]_m[5.0,5.0,1.0]",Classic,48.013,47.657,0.0,"[[ 0.   49.97 47.25 44.39]
 [  nan  0.   49.97 44.39]
 [  nan   nan  0.   49.97]
 [  nan   nan   nan  0.  ]]",0.1,"[5, 5, 1]","[7, 3, 1]",2.690724809414742
481,"sim_anechoic_d0.1_s[7.0,3.0,1.0]_m[5.0,5.0,1.0]",ROTH,48.013,47.657,0.0,"[[ 0.   49.97 47.25 44.39]
 [  nan  0.   49.97 44.39]
 [  nan   nan  0.   49.97]
 [  nan   nan   nan  0.  ]]",0.1,"[5, 5, 1]","[7, 3, 1]",2.690724809414742
482,"sim_anechoic_d0.1_s[7.0,3.0,1.0]_m[5.0,5.0,1.0]",PHAT,48.013,47.657,0.0,"[[ 0.   49.97 47.25 44.39]
 [  nan  0.   49.97 44.39]
 [  nan   nan  0.   49.97]
 [  nan   nan   nan  0.  ]]",0.1,"[5, 5, 1]","[7, 3, 1]",2.690724809414742
483,"sim_anechoic_d0.1_s[7.0,3.0,1.0]_m[5.0,5.0,1.0]",SCOT,48.013,47.657,0.0,"[[ 0.   49.97 47.25 44.39]
 [  nan  0.   49.97 44.39]
 [  nan   nan  0.   49.97]
 [  nan   nan   nan  0.  ]]",0.1,"[5, 5, 1]","[7, 3, 1]",2.690724809414742
484,"sim_anechoic_d0.1_s[7.0,3.0,1.0]_m[5.0,5.0,1.0]",ECKART,48.013,46.727,5e-05,"[[ 0.   49.97 47.25 44.39]
 [  nan  0.   49.97 44.39]
 [  nan   nan  0.   44.39]
 [  nan   nan   nan  0.  ]]",0.1,"[5, 5, 1]","[7, 3, 1]",2.690724809414742
485,"sim_anechoic_d0.1_s[7.0,3.0,1.0]_m[5.0,5.0,1.0]",HT,48.013,47.657,0.0,"[[ 0.   49.97 47.25 44.39]
 [  nan  0.   49.97 44.39]
 [  nan   nan  0.   49.97]
 [  nan   nan   nan  0.  ]]",0.1,"[5, 5, 1]","[7, 3, 1]",2.690724809414742
486,"sim_anechoic_d0.1_s[7.0,3.0,1.0]_m[1.0,8.0,1.0]",Classic,40.764,43.055,0.00016,"[[ 0.   44.39 41.38 42.4 ]
 [  nan  0.   44.39 41.38]
 [  nan   nan  0.   44.39]
 [  nan   nan   nan  0.  ]]",0.1,"[1, 8, 1]","[7, 3, 1]",7.657675887630659
487,"sim_anechoic_d0.1_s[7.0,3.0,1.0]_m[1.0,8.0,1.0]",ROTH,40.764,42.712,0.00012,"[[ 0.   44.39 41.38 40.34]
 [  nan  0.   44.39 41.38]
 [  nan   nan  0.   44.39]
 [  nan   nan   nan  0.  ]]",0.1,"[1, 8, 1]","[7, 3, 1]",7.657675887630659
488,"sim_anechoic_d0.1_s[7.0,3.0,1.0]_m[1.0,8.0,1.0]",PHAT,40.764,43.055,0.00016,"[[ 0.   44.39 41.38 42.4 ]
 [  nan  0.   44.39 41.38]
 [  nan   nan  0.   44.39]
 [  nan   nan   nan  0.  ]]",0.1,"[1, 8, 1]","[7, 3, 1]",7.657675887630659
489,"sim_anechoic_d0.1_s[7.0,3.0,1.0]_m[1.0,8.0,1.0]",SCOT,40.764,43.055,0.00016,"[[ 0.   44.39 41.38 42.4 ]
 [  nan  0.   44.39 41.38]
 [  nan   nan  0.   44.39]
 [  nan   nan   nan  0.  ]]",0.1,"[1, 8, 1]","[7, 3, 1]",7.657675887630659
490,"sim_anechoic_d0.1_s[7.0,3.0,1.0]_m[1.0,8.0,1.0]",ECKART,40.764,44.058,0.00033,"[[ 0.   44.39 44.39 42.4 ]
 [  nan  0.   44.39 44.39]
 [  nan   nan  0.   44.39]
 [  nan   nan   nan  0.  ]]",0.1,"[1, 8, 1]","[7, 3, 1]",7.657675887630659
491,"sim_anechoic_d0.1_s[7.0,3.0,1.0]_m[1.0,8.0,1.0]",HT,40.764,43.055,0.00016,"[[ 0.   44.39 41.38 42.4 ]
 [  nan  0.   44.39 41.38]
 [  nan   nan  0.   44.39]
 [  nan   nan   nan  0.  ]]",0.1,"[1, 8, 1]","[7, 3, 1]",7.657675887630659
492,"sim_anechoic_d0.1_s[7.0,3.0,1.0]_m[8.0,2.0,1.0]",Classic,140.19400000000002,134.155,0.00113,"[[  0.   141.82 135.61 131.83]
 [   nan   0.   135.61 130.03]
 [   nan    nan   0.   130.03]
 [   nan    nan    nan   0.  ]]",0.1,"[8, 2, 1]","[7, 3, 1]",1.5620499351813304
493,"sim_anechoic_d0.1_s[7.0,3.0,1.0]_m[8.0,2.0,1.0]",ROTH,140.19400000000002,134.155,0.00113,"[[  0.   141.82 135.61 131.83]
 [   nan   0.   135.61 130.03]
 [   nan    nan   0.   130.03]
 [   nan    nan    nan   0.  ]]",0.1,"[8, 2, 1]","[7, 3, 1]",1.5620499351813304
494,"sim_anechoic_d0.1_s[7.0,3.0,1.0]_m[8.0,2.0,1.0]",PHAT,140.19400000000002,134.155,0.00113,"[[  0.   141.82 135.61 131.83]
 [   nan   0.   135.61 130.03]
 [   nan    nan   0.   130.03]
 [   nan    nan    nan   0.  ]]",0.1,"[8, 2, 1]","[7, 3, 1]",1.5620499351813304
495,"sim_anechoic_d0.1_s[7.0,3.0,1.0]_m[8.0,2.0,1.0]",SCOT,140.19400000000002,134.155,0.00113,"[[  0.   141.82 135.61 131.83]
 [   nan   0.   135.61 130.03]
 [   nan    nan   0.   130.03]
 [   nan    nan    nan   0.  ]]",0.1,"[8, 2, 1]","[7, 3, 1]",1.5620499351813304
496,"sim_anechoic_d0.1_s[7.0,3.0,1.0]_m[8.0,2.0,1.0]",ECKART,140.19400000000002,134.155,0.00113,"[[  0.   141.82 135.61 131.83]
 [   nan   0.   135.61 130.03]
 [   nan    nan   0.   130.03]
 [   nan    nan    nan   0.  ]]",0.1,"[8, 2, 1]","[7, 3, 1]",1.5620499351813304
497,"sim_anechoic_d0.1_s[7.0,3.0,1.0]_m[8.0,2.0,1.0]",HT,140.19400000000002,134.155,0.00113,"[[  0.   141.82 135.61 131.83]
 [   nan   0.   135.61 130.03]
 [   nan    nan   0.   130.03]
 [   nan    nan    nan   0.  ]]",0.1,"[8, 2, 1]","[7, 3, 1]",1.5620499351813304
498,"sim_anechoic_d0.1_s[7.0,3.0,1.0]_m[0.0,2.0,1.0]",Classic,8.366,18.902,0.00343,"[[ 0.   21.73 15.27 17.68]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.1,"[0, 2, 1]","[7, 3, 1]",6.873136110975833
499,"sim_anechoic_d0.1_s[7.0,3.0,1.0]_m[0.0,2.0,1.0]",ROTH,8.366,18.902,0.00343,"[[ 0.   21.73 15.27 17.68]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.1,"[0, 2, 1]","[7, 3, 1]",6.873136110975833
500,"sim_anechoic_d0.1_s[7.0,3.0,1.0]_m[0.0,2.0,1.0]",PHAT,8.366,18.902,0.00343,"[[ 0.   21.73 15.27 17.68]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.1,"[0, 2, 1]","[7, 3, 1]",6.873136110975833
501,"sim_anechoic_d0.1_s[7.0,3.0,1.0]_m[0.0,2.0,1.0]",SCOT,8.366,18.902,0.00343,"[[ 0.   21.73 15.27 17.68]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.1,"[0, 2, 1]","[7, 3, 1]",6.873136110975833
502,"sim_anechoic_d0.1_s[7.0,3.0,1.0]_m[0.0,2.0,1.0]",ECKART,8.366,18.902,0.00343,"[[ 0.   21.73 15.27 17.68]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.1,"[0, 2, 1]","[7, 3, 1]",6.873136110975833
503,"sim_anechoic_d0.1_s[7.0,3.0,1.0]_m[0.0,2.0,1.0]",HT,8.366,18.902,0.00343,"[[ 0.   21.73 15.27 17.68]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.1,"[0, 2, 1]","[7, 3, 1]",6.873136110975833
504,"sim_anechoic_d0.1_s[7.0,3.0,1.0]_m[3.0,0.0,1.0]",Classic,38.29,41.285,0.00028,"[[ 0.   44.39 38.18 38.18]
 [  nan  0.   44.39 38.18]
 [  nan   nan  0.   44.39]
 [  nan   nan   nan  0.  ]]",0.1,"[3, 0, 1]","[7, 3, 1]",4.841487374764082
505,"sim_anechoic_d0.1_s[7.0,3.0,1.0]_m[3.0,0.0,1.0]",ROTH,38.29,41.285,0.00028,"[[ 0.   44.39 38.18 38.18]
 [  nan  0.   44.39 38.18]
 [  nan   nan  0.   44.39]
 [  nan   nan   nan  0.  ]]",0.1,"[3, 0, 1]","[7, 3, 1]",4.841487374764082
506,"sim_anechoic_d0.1_s[7.0,3.0,1.0]_m[3.0,0.0,1.0]",PHAT,38.29,41.285,0.00028,"[[ 0.   44.39 38.18 38.18]
 [  nan  0.   44.39 38.18]
 [  nan   nan  0.   44.39]
 [  nan   nan   nan  0.  ]]",0.1,"[3, 0, 1]","[7, 3, 1]",4.841487374764082
507,"sim_anechoic_d0.1_s[7.0,3.0,1.0]_m[3.0,0.0,1.0]",SCOT,38.29,41.285,0.00028,"[[ 0.   44.39 38.18 38.18]
 [  nan  0.   44.39 38.18]
 [  nan   nan  0.   44.39]
 [  nan   nan   nan  0.  ]]",0.1,"[3, 0, 1]","[7, 3, 1]",4.841487374764082
508,"sim_anechoic_d0.1_s[7.0,3.0,1.0]_m[3.0,0.0,1.0]",ECKART,38.29,41.285,0.00028,"[[ 0.   44.39 38.18 38.18]
 [  nan  0.   44.39 38.18]
 [  nan   nan  0.   44.39]
 [  nan   nan   nan  0.  ]]",0.1,"[3, 0, 1]","[7, 3, 1]",4.841487374764082
509,"sim_anechoic_d0.1_s[7.0,3.0,1.0]_m[3.0,0.0,1.0]",HT,38.29,41.285,0.00028,"[[ 0.   44.39 38.18 38.18]
 [  nan  0.   44.39 38.18]
 [  nan   nan  0.   44.39]
 [  nan   nan   nan  0.  ]]",0.1,"[3, 0, 1]","[7, 3, 1]",4.841487374764082
510,"sim_anechoic_d0.1_s[7.0,3.0,1.0]_m[1.0,2.0,1.0]",Classic,9.782,18.902,0.00257,"[[ 0.   21.73 15.27 17.68]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.1,"[1, 2, 1]","[7, 3, 1]",5.885575587824865
511,"sim_anechoic_d0.1_s[7.0,3.0,1.0]_m[1.0,2.0,1.0]",ROTH,9.782,18.902,0.00257,"[[ 0.   21.73 15.27 17.68]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.1,"[1, 2, 1]","[7, 3, 1]",5.885575587824865
512,"sim_anechoic_d0.1_s[7.0,3.0,1.0]_m[1.0,2.0,1.0]",PHAT,9.782,18.902,0.00257,"[[ 0.   21.73 15.27 17.68]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.1,"[1, 2, 1]","[7, 3, 1]",5.885575587824865
513,"sim_anechoic_d0.1_s[7.0,3.0,1.0]_m[1.0,2.0,1.0]",SCOT,9.782,18.902,0.00257,"[[ 0.   21.73 15.27 17.68]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.1,"[1, 2, 1]","[7, 3, 1]",5.885575587824865
514,"sim_anechoic_d0.1_s[7.0,3.0,1.0]_m[1.0,2.0,1.0]",ECKART,9.782,18.902,0.00257,"[[ 0.   21.73 15.27 17.68]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.1,"[1, 2, 1]","[7, 3, 1]",5.885575587824865
515,"sim_anechoic_d0.1_s[7.0,3.0,1.0]_m[1.0,2.0,1.0]",HT,9.782,18.902,0.00257,"[[ 0.   21.73 15.27 17.68]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.1,"[1, 2, 1]","[7, 3, 1]",5.885575587824865
516,"sim_anechoic_d0.1_s[7.0,3.0,1.0]_m[5.0,3.0,1.0]",Classic,0.0,18.025,0.01003,"[[ 0.   21.73 15.27 12.42]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.1,"[5, 3, 1]","[7, 3, 1]",1.7999999999999998
517,"sim_anechoic_d0.1_s[7.0,3.0,1.0]_m[5.0,3.0,1.0]",ROTH,0.0,18.025,0.01003,"[[ 0.   21.73 15.27 12.42]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.1,"[5, 3, 1]","[7, 3, 1]",1.7999999999999998
518,"sim_anechoic_d0.1_s[7.0,3.0,1.0]_m[5.0,3.0,1.0]",PHAT,0.0,18.025,0.01003,"[[ 0.   21.73 15.27 12.42]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.1,"[5, 3, 1]","[7, 3, 1]",1.7999999999999998
519,"sim_anechoic_d0.1_s[7.0,3.0,1.0]_m[5.0,3.0,1.0]",SCOT,0.0,18.025,0.01003,"[[ 0.   21.73 15.27 12.42]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.1,"[5, 3, 1]","[7, 3, 1]",1.7999999999999998
520,"sim_anechoic_d0.1_s[7.0,3.0,1.0]_m[5.0,3.0,1.0]",ECKART,0.0,18.025,0.01003,"[[ 0.   21.73 15.27 12.42]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.1,"[5, 3, 1]","[7, 3, 1]",1.7999999999999998
521,"sim_anechoic_d0.1_s[7.0,3.0,1.0]_m[5.0,3.0,1.0]",HT,0.0,18.025,0.01003,"[[ 0.   21.73 15.27 12.42]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.1,"[5, 3, 1]","[7, 3, 1]",1.7999999999999998
522,"sim_anechoic_d0.1_s[7.0,3.0,1.0]_m[7.0,2.0,1.0]",Classic,78.69,84.753,0.00113,"[[ 0.   90.   85.9  83.16]
 [  nan  0.   85.9  81.78]
 [  nan   nan  0.   81.78]
 [  nan   nan   nan  0.  ]]",0.1,"[7, 2, 1]","[7, 3, 1]",1.019803902718557
523,"sim_anechoic_d0.1_s[7.0,3.0,1.0]_m[7.0,2.0,1.0]",ROTH,78.69,84.753,0.00113,"[[ 0.   90.   85.9  83.16]
 [  nan  0.   85.9  81.78]
 [  nan   nan  0.   81.78]
 [  nan   nan   nan  0.  ]]",0.1,"[7, 2, 1]","[7, 3, 1]",1.019803902718557
524,"sim_anechoic_d0.1_s[7.0,3.0,1.0]_m[7.0,2.0,1.0]",PHAT,78.69,84.753,0.00113,"[[ 0.   90.   85.9  83.16]
 [  nan  0.   85.9  81.78]
 [  nan   nan  0.   81.78]
 [  nan   nan   nan  0.  ]]",0.1,"[7, 2, 1]","[7, 3, 1]",1.019803902718557
525,"sim_anechoic_d0.1_s[7.0,3.0,1.0]_m[7.0,2.0,1.0]",SCOT,78.69,84.753,0.00113,"[[ 0.   90.   85.9  83.16]
 [  nan  0.   85.9  81.78]
 [  nan   nan  0.   81.78]
 [  nan   nan   nan  0.  ]]",0.1,"[7, 2, 1]","[7, 3, 1]",1.019803902718557
526,"sim_anechoic_d0.1_s[7.0,3.0,1.0]_m[7.0,2.0,1.0]",ECKART,78.69,83.715,0.00078,"[[ 0.   90.   85.9  83.16]
 [  nan  0.   85.9  79.71]
 [  nan   nan  0.   77.62]
 [  nan   nan   nan  0.  ]]",0.1,"[7, 2, 1]","[7, 3, 1]",1.019803902718557
527,"sim_anechoic_d0.1_s[7.0,3.0,1.0]_m[7.0,2.0,1.0]",HT,78.69,84.753,0.00113,"[[ 0.   90.   85.9  83.16]
 [  nan  0.   85.9  81.78]
 [  nan   nan  0.   81.78]
 [  nan   nan   nan  0.  ]]",0.1,"[7, 2, 1]","[7, 3, 1]",1.019803902718557
528,"sim_anechoic_d0.1_s[7.0,3.0,1.0]_m[0.0,7.0,1.0]",Classic,30.466,35.83,0.00089,"[[ 0.   38.18 34.74 30.96]
 [  nan  0.   38.18 34.74]
 [  nan   nan  0.   38.18]
 [  nan   nan   nan  0.  ]]",0.1,"[0, 7, 1]","[7, 3, 1]",7.889233169326408
529,"sim_anechoic_d0.1_s[7.0,3.0,1.0]_m[0.0,7.0,1.0]",ROTH,30.466,35.83,0.00089,"[[ 0.   38.18 34.74 30.96]
 [  nan  0.   38.18 34.74]
 [  nan   nan  0.   38.18]
 [  nan   nan   nan  0.  ]]",0.1,"[0, 7, 1]","[7, 3, 1]",7.889233169326408
530,"sim_anechoic_d0.1_s[7.0,3.0,1.0]_m[0.0,7.0,1.0]",PHAT,30.466,35.83,0.00089,"[[ 0.   38.18 34.74 30.96]
 [  nan  0.   38.18 34.74]
 [  nan   nan  0.   38.18]
 [  nan   nan   nan  0.  ]]",0.1,"[0, 7, 1]","[7, 3, 1]",7.889233169326408
531,"sim_anechoic_d0.1_s[7.0,3.0,1.0]_m[0.0,7.0,1.0]",SCOT,30.466,35.83,0.00089,"[[ 0.   38.18 34.74 30.96]
 [  nan  0.   38.18 34.74]
 [  nan   nan  0.   38.18]
 [  nan   nan   nan  0.  ]]",0.1,"[0, 7, 1]","[7, 3, 1]",7.889233169326408
532,"sim_anechoic_d0.1_s[7.0,3.0,1.0]_m[0.0,7.0,1.0]",ECKART,30.466,36.257,0.00103,"[[ 0.   38.18 34.74 33.52]
 [  nan  0.   38.18 34.74]
 [  nan   nan  0.   38.18]
 [  nan   nan   nan  0.  ]]",0.1,"[0, 7, 1]","[7, 3, 1]",7.889233169326408
533,"sim_anechoic_d0.1_s[7.0,3.0,1.0]_m[0.0,7.0,1.0]",HT,30.466,35.83,0.00089,"[[ 0.   38.18 34.74 30.96]
 [  nan  0.   38.18 34.74]
 [  nan   nan  0.   38.18]
 [  nan   nan   nan  0.  ]]",0.1,"[0, 7, 1]","[7, 3, 1]",7.889233169326408
534,"sim_anechoic_d0.1_s[7.0,3.0,1.0]_m[8.0,7.0,1.0]",Classic,106.699,105.078,8e-05,"[[  0.   106.61 104.48 103.78]
 [   nan   0.   106.61 102.38]
 [   nan    nan   0.   106.61]
 [   nan    nan    nan   0.  ]]",0.1,"[8, 7, 1]","[7, 3, 1]",4.176122603564219
535,"sim_anechoic_d0.1_s[7.0,3.0,1.0]_m[8.0,7.0,1.0]",ROTH,106.699,105.078,8e-05,"[[  0.   106.61 104.48 103.78]
 [   nan   0.   106.61 102.38]
 [   nan    nan   0.   106.61]
 [   nan    nan    nan   0.  ]]",0.1,"[8, 7, 1]","[7, 3, 1]",4.176122603564219
536,"sim_anechoic_d0.1_s[7.0,3.0,1.0]_m[8.0,7.0,1.0]",PHAT,106.699,105.078,8e-05,"[[  0.   106.61 104.48 103.78]
 [   nan   0.   106.61 102.38]
 [   nan    nan   0.   106.61]
 [   nan    nan    nan   0.  ]]",0.1,"[8, 7, 1]","[7, 3, 1]",4.176122603564219
537,"sim_anechoic_d0.1_s[7.0,3.0,1.0]_m[8.0,7.0,1.0]",SCOT,106.699,105.078,8e-05,"[[  0.   106.61 104.48 103.78]
 [   nan   0.   106.61 102.38]
 [   nan    nan   0.   106.61]
 [   nan    nan    nan   0.  ]]",0.1,"[8, 7, 1]","[7, 3, 1]",4.176122603564219
538,"sim_anechoic_d0.1_s[7.0,3.0,1.0]_m[8.0,7.0,1.0]",ECKART,106.699,105.428,5e-05,"[[  0.   106.61 104.48 103.78]
 [   nan   0.   106.61 104.48]
 [   nan    nan   0.   106.61]
 [   nan    nan    nan   0.  ]]",0.1,"[8, 7, 1]","[7, 3, 1]",4.176122603564219
539,"sim_anechoic_d0.1_s[7.0,3.0,1.0]_m[8.0,7.0,1.0]",HT,106.699,105.078,8e-05,"[[  0.   106.61 104.48 103.78]
 [   nan   0.   106.61 102.38]
 [   nan    nan   0.   106.61]
 [   nan    nan    nan   0.  ]]",0.1,"[8, 7, 1]","[7, 3, 1]",4.176122603564219
540,"sim_anechoic_d0.1_s[8.0,1.0,1.0]_m[5.0,5.0,1.0]",Classic,55.008,55.66,1e-05,"[[ 0.   59.99 55.13 53.45]
 [  nan  0.   55.13 55.13]
 [  nan   nan  0.   55.13]
 [  nan   nan   nan  0.  ]]",0.1,"[5, 5, 1]","[8, 1, 1]",4.882622246293481
541,"sim_anechoic_d0.1_s[8.0,1.0,1.0]_m[5.0,5.0,1.0]",ROTH,55.008,55.66,1e-05,"[[ 0.   59.99 55.13 53.45]
 [  nan  0.   55.13 55.13]
 [  nan   nan  0.   55.13]
 [  nan   nan   nan  0.  ]]",0.1,"[5, 5, 1]","[8, 1, 1]",4.882622246293481
542,"sim_anechoic_d0.1_s[8.0,1.0,1.0]_m[5.0,5.0,1.0]",PHAT,55.008,55.66,1e-05,"[[ 0.   59.99 55.13 53.45]
 [  nan  0.   55.13 55.13]
 [  nan   nan  0.   55.13]
 [  nan   nan   nan  0.  ]]",0.1,"[5, 5, 1]","[8, 1, 1]",4.882622246293481
543,"sim_anechoic_d0.1_s[8.0,1.0,1.0]_m[5.0,5.0,1.0]",SCOT,55.008,55.66,1e-05,"[[ 0.   59.99 55.13 53.45]
 [  nan  0.   55.13 55.13]
 [  nan   nan  0.   55.13]
 [  nan   nan   nan  0.  ]]",0.1,"[5, 5, 1]","[8, 1, 1]",4.882622246293481
