,sim_name,method,expected_theta,theta_prom,error,est_theta_list,room.t60,mic_array.d,mic_array.n,mic_array.position,source.position,source.fs
78,"sim_T0.20s_d0.1_fs4000_s[8.0,3.0,1.0]_m[7.0,4.0,1.0,]",Classic,51.34,75.725,0.01835,"[[ 0.   90.   64.61 55.13]
 [  nan  0.   90.   64.61]
 [  nan   nan  0.   90.  ]
 [  nan   nan   nan  0.  ]]",0.2,0.1,4,"[7, 4, 1]","[8, 3, 1]",4000
79,"sim_T0.20s_d0.1_fs4000_s[8.0,3.0,1.0]_m[7.0,4.0,1.0,]",ROTH,51.34,75.725,0.01835,"[[ 0.   90.   64.61 55.13]
 [  nan  0.   90.   64.61]
 [  nan   nan  0.   90.  ]
 [  nan   nan   nan  0.  ]]",0.2,0.1,4,"[7, 4, 1]","[8, 3, 1]",4000
80,"sim_T0.20s_d0.1_fs4000_s[8.0,3.0,1.0]_m[7.0,4.0,1.0,]",PHAT,51.34,75.725,0.01835,"[[ 0.   90.   64.61 55.13]
 [  nan  0.   90.   64.61]
 [  nan   nan  0.   90.  ]
 [  nan   nan   nan  0.  ]]",0.2,0.1,4,"[7, 4, 1]","[8, 3, 1]",4000
81,"sim_T0.20s_d0.1_fs4000_s[8.0,3.0,1.0]_m[7.0,4.0,1.0,]",SCOT,51.34,75.725,0.01835,"[[ 0.   90.   64.61 55.13]
 [  nan  0.   90.   64.61]
 [  nan   nan  0.   90.  ]
 [  nan   nan   nan  0.  ]]",0.2,0.1,4,"[7, 4, 1]","[8, 3, 1]",4000
82,"sim_T0.20s_d0.1_fs4000_s[8.0,3.0,1.0]_m[7.0,4.0,1.0,]",ECKART,51.34,75.725,0.01835,"[[ 0.   90.   64.61 55.13]
 [  nan  0.   90.   64.61]
 [  nan   nan  0.   90.  ]
 [  nan   nan   nan  0.  ]]",0.2,0.1,4,"[7, 4, 1]","[8, 3, 1]",4000
83,"sim_T0.20s_d0.1_fs4000_s[8.0,3.0,1.0]_m[7.0,4.0,1.0,]",HT,51.34,75.725,0.01835,"[[ 0.   90.   64.61 55.13]
 [  nan  0.   90.   64.61]
 [  nan   nan  0.   90.  ]
 [  nan   nan   nan  0.  ]]",0.2,0.1,4,"[7, 4, 1]","[8, 3, 1]",4000
84,"sim_T0.20s_d0.1_fs4000_s[8.0,3.0,1.0]_m[10.0,4.0,1.0,]",Classic,155.556,159.36,0.00045,"[[  0.   149.04 149.04 149.04]
 [   nan   0.   180.   149.04]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.2,0.1,4,"[10, 4, 1]","[8, 3, 1]",4000
85,"sim_T0.20s_d0.1_fs4000_s[8.0,3.0,1.0]_m[10.0,4.0,1.0,]",ROTH,155.556,180.0,0.01844,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.2,0.1,4,"[10, 4, 1]","[8, 3, 1]",4000
86,"sim_T0.20s_d0.1_fs4000_s[8.0,3.0,1.0]_m[10.0,4.0,1.0,]",PHAT,155.556,180.0,0.01844,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.2,0.1,4,"[10, 4, 1]","[8, 3, 1]",4000
87,"sim_T0.20s_d0.1_fs4000_s[8.0,3.0,1.0]_m[10.0,4.0,1.0,]",SCOT,155.556,180.0,0.01844,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.2,0.1,4,"[10, 4, 1]","[8, 3, 1]",4000
88,"sim_T0.20s_d0.1_fs4000_s[8.0,3.0,1.0]_m[10.0,4.0,1.0,]",ECKART,155.556,159.36,0.00045,"[[  0.   149.04 149.04 149.04]
 [   nan   0.   180.   149.04]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.2,0.1,4,"[10, 4, 1]","[8, 3, 1]",4000
89,"sim_T0.20s_d0.1_fs4000_s[8.0,3.0,1.0]_m[10.0,4.0,1.0,]",HT,155.556,180.0,0.01844,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.2,0.1,4,"[10, 4, 1]","[8, 3, 1]",4000
90,"sim_T0.20s_d0.1_fs4000_s[8.0,3.0,1.0]_m[9.0,2.0,1.0,]",Classic,140.19400000000002,180.0,0.0489,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.2,0.1,4,"[9, 2, 1]","[8, 3, 1]",4000
91,"sim_T0.20s_d0.1_fs4000_s[8.0,3.0,1.0]_m[9.0,2.0,1.0,]",ROTH,140.19400000000002,169.68,0.02683,"[[  0.   180.   180.   149.04]
 [   nan   0.   180.   149.04]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.2,0.1,4,"[9, 2, 1]","[8, 3, 1]",4000
92,"sim_T0.20s_d0.1_fs4000_s[8.0,3.0,1.0]_m[9.0,2.0,1.0,]",PHAT,140.19400000000002,169.68,0.02683,"[[  0.   180.   180.   149.04]
 [   nan   0.   180.   149.04]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.2,0.1,4,"[9, 2, 1]","[8, 3, 1]",4000
93,"sim_T0.20s_d0.1_fs4000_s[8.0,3.0,1.0]_m[9.0,2.0,1.0,]",SCOT,140.19400000000002,169.68,0.02683,"[[  0.   180.   180.   149.04]
 [   nan   0.   180.   149.04]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.2,0.1,4,"[9, 2, 1]","[8, 3, 1]",4000
94,"sim_T0.20s_d0.1_fs4000_s[8.0,3.0,1.0]_m[9.0,2.0,1.0,]",ECKART,140.19400000000002,180.0,0.0489,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.2,0.1,4,"[9, 2, 1]","[8, 3, 1]",4000
95,"sim_T0.20s_d0.1_fs4000_s[8.0,3.0,1.0]_m[9.0,2.0,1.0,]",HT,140.19400000000002,169.68,0.02683,"[[  0.   180.   180.   149.04]
 [   nan   0.   180.   149.04]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.2,0.1,4,"[9, 2, 1]","[8, 3, 1]",4000
96,"sim_T0.20s_d0.1_fs4000_s[8.0,3.0,1.0]_m[10.0,6.0,1.0,]",Classic,126.25399999999999,139.403,0.00534,"[[  0.   149.04 115.39 124.87]
 [   nan   0.   149.04 149.04]
 [   nan    nan   0.   149.04]
 [   nan    nan    nan   0.  ]]",0.2,0.1,4,"[10, 6, 1]","[8, 3, 1]",4000
97,"sim_T0.20s_d0.1_fs4000_s[8.0,3.0,1.0]_m[10.0,6.0,1.0,]",ROTH,126.25399999999999,159.36,0.03383,"[[  0.   149.04 149.04 149.04]
 [   nan   0.   180.   149.04]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.2,0.1,4,"[10, 6, 1]","[8, 3, 1]",4000
98,"sim_T0.20s_d0.1_fs4000_s[8.0,3.0,1.0]_m[10.0,6.0,1.0,]",PHAT,126.25399999999999,159.36,0.03383,"[[  0.   149.04 149.04 149.04]
 [   nan   0.   180.   149.04]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.2,0.1,4,"[10, 6, 1]","[8, 3, 1]",4000
99,"sim_T0.20s_d0.1_fs4000_s[8.0,3.0,1.0]_m[10.0,6.0,1.0,]",SCOT,126.25399999999999,159.36,0.03383,"[[  0.   149.04 149.04 149.04]
 [   nan   0.   180.   149.04]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.2,0.1,4,"[10, 6, 1]","[8, 3, 1]",4000
100,"sim_T0.20s_d0.1_fs4000_s[8.0,3.0,1.0]_m[10.0,6.0,1.0,]",ECKART,126.25399999999999,133.795,0.00176,"[[  0.   149.04 115.39 124.87]
 [   nan   0.   149.04 115.39]
 [   nan    nan   0.   149.04]
 [   nan    nan    nan   0.  ]]",0.2,0.1,4,"[10, 6, 1]","[8, 3, 1]",4000
101,"sim_T0.20s_d0.1_fs4000_s[8.0,3.0,1.0]_m[10.0,6.0,1.0,]",HT,126.25399999999999,164.52,0.04519,"[[  0.   149.04 149.04 149.04]
 [   nan   0.   180.   180.  ]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.2,0.1,4,"[10, 6, 1]","[8, 3, 1]",4000
102,"sim_T0.20s_d0.1_fs4000_s[8.0,3.0,1.0]_m[9.0,10.0,1.0,]",Classic,99.728,130.752,0.02971,"[[  0.   149.04 115.39 106.61]
 [   nan   0.   149.04 115.39]
 [   nan    nan   0.   149.04]
 [   nan    nan    nan   0.  ]]",0.2,0.1,4,"[9, 10, 1]","[8, 3, 1]",4000
103,"sim_T0.20s_d0.1_fs4000_s[8.0,3.0,1.0]_m[9.0,10.0,1.0,]",ROTH,99.728,130.752,0.02971,"[[  0.   149.04 115.39 106.61]
 [   nan   0.   149.04 115.39]
 [   nan    nan   0.   149.04]
 [   nan    nan    nan   0.  ]]",0.2,0.1,4,"[9, 10, 1]","[8, 3, 1]",4000
104,"sim_T0.20s_d0.1_fs4000_s[8.0,3.0,1.0]_m[9.0,10.0,1.0,]",PHAT,99.728,130.752,0.02971,"[[  0.   149.04 115.39 106.61]
 [   nan   0.   149.04 115.39]
 [   nan    nan   0.   149.04]
 [   nan    nan    nan   0.  ]]",0.2,0.1,4,"[9, 10, 1]","[8, 3, 1]",4000
105,"sim_T0.20s_d0.1_fs4000_s[8.0,3.0,1.0]_m[9.0,10.0,1.0,]",SCOT,99.728,130.752,0.02971,"[[  0.   149.04 115.39 106.61]
 [   nan   0.   149.04 115.39]
 [   nan    nan   0.   149.04]
 [   nan    nan    nan   0.  ]]",0.2,0.1,4,"[9, 10, 1]","[8, 3, 1]",4000
106,"sim_T0.20s_d0.1_fs4000_s[8.0,3.0,1.0]_m[9.0,10.0,1.0,]",ECKART,99.728,130.752,0.02971,"[[  0.   149.04 115.39 106.61]
 [   nan   0.   149.04 115.39]
 [   nan    nan   0.   149.04]
 [   nan    nan    nan   0.  ]]",0.2,0.1,4,"[9, 10, 1]","[8, 3, 1]",4000
107,"sim_T0.20s_d0.1_fs4000_s[8.0,3.0,1.0]_m[9.0,10.0,1.0,]",HT,99.728,130.752,0.02971,"[[  0.   149.04 115.39 106.61]
 [   nan   0.   149.04 115.39]
 [   nan    nan   0.   149.04]
 [   nan    nan    nan   0.  ]]",0.2,0.1,4,"[9, 10, 1]","[8, 3, 1]",4000
108,"sim_T0.20s_d0.1_fs4000_s[8.0,3.0,1.0]_m[6.0,10.0,1.0,]",Classic,75.579,130.752,0.09395,"[[  0.   149.04 115.39 106.61]
 [   nan   0.   149.04 115.39]
 [   nan    nan   0.   149.04]
 [   nan    nan    nan   0.  ]]",0.2,0.1,4,"[6, 10, 1]","[8, 3, 1]",4000
109,"sim_T0.20s_d0.1_fs4000_s[8.0,3.0,1.0]_m[6.0,10.0,1.0,]",ROTH,75.579,119.52,0.05959,"[[  0.   149.04  90.    90.  ]
 [   nan   0.   149.04  90.  ]
 [   nan    nan   0.   149.04]
 [   nan    nan    nan   0.  ]]",0.2,0.1,4,"[6, 10, 1]","[8, 3, 1]",4000
110,"sim_T0.20s_d0.1_fs4000_s[8.0,3.0,1.0]_m[6.0,10.0,1.0,]",PHAT,75.579,119.52,0.05959,"[[  0.   149.04  90.    90.  ]
 [   nan   0.   149.04  90.  ]
 [   nan    nan   0.   149.04]
 [   nan    nan    nan   0.  ]]",0.2,0.1,4,"[6, 10, 1]","[8, 3, 1]",4000
111,"sim_T0.20s_d0.1_fs4000_s[8.0,3.0,1.0]_m[6.0,10.0,1.0,]",SCOT,75.579,119.52,0.05959,"[[  0.   149.04  90.    90.  ]
 [   nan   0.   149.04  90.  ]
 [   nan    nan   0.   149.04]
 [   nan    nan    nan   0.  ]]",0.2,0.1,4,"[6, 10, 1]","[8, 3, 1]",4000
112,"sim_T0.20s_d0.1_fs4000_s[8.0,3.0,1.0]_m[6.0,10.0,1.0,]",ECKART,75.579,130.752,0.09395,"[[  0.   149.04 115.39 106.61]
 [   nan   0.   149.04 115.39]
 [   nan    nan   0.   149.04]
 [   nan    nan    nan   0.  ]]",0.2,0.1,4,"[6, 10, 1]","[8, 3, 1]",4000
113,"sim_T0.20s_d0.1_fs4000_s[8.0,3.0,1.0]_m[6.0,10.0,1.0,]",HT,75.579,119.52,0.05959,"[[  0.   149.04  90.    90.  ]
 [   nan   0.   149.04  90.  ]
 [   nan    nan   0.   149.04]
 [   nan    nan    nan   0.  ]]",0.2,0.1,4,"[6, 10, 1]","[8, 3, 1]",4000
114,"sim_T0.20s_d0.1_fs4000_s[8.0,3.0,1.0]_m[7.0,1.0,1.0,]",Classic,68.199,87.232,0.01118,"[[ 0.   90.   90.   73.39]
 [  nan  0.   90.   90.  ]
 [  nan   nan  0.   90.  ]
 [  nan   nan   nan  0.  ]]",0.2,0.1,4,"[7, 1, 1]","[8, 3, 1]",4000
115,"sim_T0.20s_d0.1_fs4000_s[8.0,3.0,1.0]_m[7.0,1.0,1.0,]",ROTH,68.199,87.232,0.01118,"[[ 0.   90.   90.   73.39]
 [  nan  0.   90.   90.  ]
 [  nan   nan  0.   90.  ]
 [  nan   nan   nan  0.  ]]",0.2,0.1,4,"[7, 1, 1]","[8, 3, 1]",4000
116,"sim_T0.20s_d0.1_fs4000_s[8.0,3.0,1.0]_m[7.0,1.0,1.0,]",PHAT,68.199,87.232,0.01118,"[[ 0.   90.   90.   73.39]
 [  nan  0.   90.   90.  ]
 [  nan   nan  0.   90.  ]
 [  nan   nan   nan  0.  ]]",0.2,0.1,4,"[7, 1, 1]","[8, 3, 1]",4000
117,"sim_T0.20s_d0.1_fs4000_s[8.0,3.0,1.0]_m[7.0,1.0,1.0,]",SCOT,68.199,87.232,0.01118,"[[ 0.   90.   90.   73.39]
 [  nan  0.   90.   90.  ]
 [  nan   nan  0.   90.  ]
 [  nan   nan   nan  0.  ]]",0.2,0.1,4,"[7, 1, 1]","[8, 3, 1]",4000
118,"sim_T0.20s_d0.1_fs4000_s[8.0,3.0,1.0]_m[7.0,1.0,1.0,]",ECKART,68.199,87.232,0.01118,"[[ 0.   90.   90.   73.39]
 [  nan  0.   90.   90.  ]
 [  nan   nan  0.   90.  ]
 [  nan   nan   nan  0.  ]]",0.2,0.1,4,"[7, 1, 1]","[8, 3, 1]",4000
119,"sim_T0.20s_d0.1_fs4000_s[8.0,3.0,1.0]_m[7.0,1.0,1.0,]",HT,68.199,87.232,0.01118,"[[ 0.   90.   90.   73.39]
 [  nan  0.   90.   90.  ]
 [  nan   nan  0.   90.  ]
 [  nan   nan   nan  0.  ]]",0.2,0.1,4,"[7, 1, 1]","[8, 3, 1]",4000
120,"sim_T0.20s_d0.1_fs4000_s[4.0,5.0,1.0]_m[10.0,5.0,1.0,]",Classic,180.0,145.012,0.03778,"[[  0.   149.04 149.04 124.87]
 [   nan   0.   149.04 149.04]
 [   nan    nan   0.   149.04]
 [   nan    nan    nan   0.  ]]",0.2,0.1,4,"[10, 5, 1]","[4, 5, 1]",4000
121,"sim_T0.20s_d0.1_fs4000_s[4.0,5.0,1.0]_m[10.0,5.0,1.0,]",ROTH,180.0,180.0,0.0,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.2,0.1,4,"[10, 5, 1]","[4, 5, 1]",4000
122,"sim_T0.20s_d0.1_fs4000_s[4.0,5.0,1.0]_m[10.0,5.0,1.0,]",PHAT,180.0,180.0,0.0,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.2,0.1,4,"[10, 5, 1]","[4, 5, 1]",4000
123,"sim_T0.20s_d0.1_fs4000_s[4.0,5.0,1.0]_m[10.0,5.0,1.0,]",SCOT,180.0,180.0,0.0,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.2,0.1,4,"[10, 5, 1]","[4, 5, 1]",4000
124,"sim_T0.20s_d0.1_fs4000_s[4.0,5.0,1.0]_m[10.0,5.0,1.0,]",ECKART,180.0,145.012,0.03778,"[[  0.   149.04 149.04 124.87]
 [   nan   0.   149.04 149.04]
 [   nan    nan   0.   149.04]
 [   nan    nan    nan   0.  ]]",0.2,0.1,4,"[10, 5, 1]","[4, 5, 1]",4000
125,"sim_T0.20s_d0.1_fs4000_s[4.0,5.0,1.0]_m[10.0,5.0,1.0,]",HT,180.0,180.0,0.0,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.2,0.1,4,"[10, 5, 1]","[4, 5, 1]",4000
126,"sim_T0.20s_d0.1_fs4000_s[4.0,5.0,1.0]_m[6.0,4.0,1.0,]",Classic,155.556,180.0,0.01844,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.2,0.1,4,"[6, 4, 1]","[4, 5, 1]",4000
127,"sim_T0.20s_d0.1_fs4000_s[4.0,5.0,1.0]_m[6.0,4.0,1.0,]",ROTH,155.556,180.0,0.01844,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.2,0.1,4,"[6, 4, 1]","[4, 5, 1]",4000
128,"sim_T0.20s_d0.1_fs4000_s[4.0,5.0,1.0]_m[6.0,4.0,1.0,]",PHAT,155.556,180.0,0.01844,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.2,0.1,4,"[6, 4, 1]","[4, 5, 1]",4000
129,"sim_T0.20s_d0.1_fs4000_s[4.0,5.0,1.0]_m[6.0,4.0,1.0,]",SCOT,155.556,180.0,0.01844,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.2,0.1,4,"[6, 4, 1]","[4, 5, 1]",4000
130,"sim_T0.20s_d0.1_fs4000_s[4.0,5.0,1.0]_m[6.0,4.0,1.0,]",ECKART,155.556,180.0,0.01844,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.2,0.1,4,"[6, 4, 1]","[4, 5, 1]",4000
131,"sim_T0.20s_d0.1_fs4000_s[4.0,5.0,1.0]_m[6.0,4.0,1.0,]",HT,155.556,180.0,0.01844,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.2,0.1,4,"[6, 4, 1]","[4, 5, 1]",4000
132,"sim_T0.20s_d0.1_fs4000_s[4.0,5.0,1.0]_m[10.0,1.0,1.0,]",Classic,147.171,145.012,0.00014,"[[  0.   149.04 149.04 124.87]
 [   nan   0.   149.04 149.04]
 [   nan    nan   0.   149.04]
 [   nan    nan    nan   0.  ]]",0.2,0.1,4,"[10, 1, 1]","[4, 5, 1]",4000
133,"sim_T0.20s_d0.1_fs4000_s[4.0,5.0,1.0]_m[10.0,1.0,1.0,]",ROTH,147.171,180.0,0.03326,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.2,0.1,4,"[10, 1, 1]","[4, 5, 1]",4000
134,"sim_T0.20s_d0.1_fs4000_s[4.0,5.0,1.0]_m[10.0,1.0,1.0,]",PHAT,147.171,180.0,0.03326,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.2,0.1,4,"[10, 1, 1]","[4, 5, 1]",4000
135,"sim_T0.20s_d0.1_fs4000_s[4.0,5.0,1.0]_m[10.0,1.0,1.0,]",SCOT,147.171,180.0,0.03326,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.2,0.1,4,"[10, 1, 1]","[4, 5, 1]",4000
136,"sim_T0.20s_d0.1_fs4000_s[4.0,5.0,1.0]_m[10.0,1.0,1.0,]",ECKART,147.171,145.012,0.00014,"[[  0.   149.04 149.04 124.87]
 [   nan   0.   149.04 149.04]
 [   nan    nan   0.   149.04]
 [   nan    nan    nan   0.  ]]",0.2,0.1,4,"[10, 1, 1]","[4, 5, 1]",4000
137,"sim_T0.20s_d0.1_fs4000_s[4.0,5.0,1.0]_m[10.0,1.0,1.0,]",HT,147.171,180.0,0.03326,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.2,0.1,4,"[10, 1, 1]","[4, 5, 1]",4000
138,"sim_T0.20s_d0.1_fs4000_s[4.0,5.0,1.0]_m[7.0,4.0,1.0,]",Classic,162.64600000000002,180.0,0.0093,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.2,0.1,4,"[7, 4, 1]","[4, 5, 1]",4000
139,"sim_T0.20s_d0.1_fs4000_s[4.0,5.0,1.0]_m[7.0,4.0,1.0,]",ROTH,162.64600000000002,180.0,0.0093,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.2,0.1,4,"[7, 4, 1]","[4, 5, 1]",4000
140,"sim_T0.20s_d0.1_fs4000_s[4.0,5.0,1.0]_m[7.0,4.0,1.0,]",PHAT,162.64600000000002,180.0,0.0093,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.2,0.1,4,"[7, 4, 1]","[4, 5, 1]",4000
141,"sim_T0.20s_d0.1_fs4000_s[4.0,5.0,1.0]_m[7.0,4.0,1.0,]",SCOT,162.64600000000002,180.0,0.0093,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.2,0.1,4,"[7, 4, 1]","[4, 5, 1]",4000
142,"sim_T0.20s_d0.1_fs4000_s[4.0,5.0,1.0]_m[7.0,4.0,1.0,]",ECKART,162.64600000000002,174.84,0.00459,"[[  0.   180.   180.   149.04]
 [   nan   0.   180.   180.  ]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.2,0.1,4,"[7, 4, 1]","[4, 5, 1]",4000
143,"sim_T0.20s_d0.1_fs4000_s[4.0,5.0,1.0]_m[7.0,4.0,1.0,]",HT,162.64600000000002,180.0,0.0093,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.2,0.1,4,"[7, 4, 1]","[4, 5, 1]",4000
144,"sim_T0.20s_d0.1_fs4000_s[4.0,5.0,1.0]_m[10.0,4.0,1.0,]",Classic,170.838,159.36,0.00407,"[[  0.   149.04 149.04 149.04]
 [   nan   0.   180.   149.04]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.2,0.1,4,"[10, 4, 1]","[4, 5, 1]",4000
145,"sim_T0.20s_d0.1_fs4000_s[4.0,5.0,1.0]_m[10.0,4.0,1.0,]",ROTH,170.838,180.0,0.00259,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.2,0.1,4,"[10, 4, 1]","[4, 5, 1]",4000
146,"sim_T0.20s_d0.1_fs4000_s[4.0,5.0,1.0]_m[10.0,4.0,1.0,]",PHAT,170.838,180.0,0.00259,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.2,0.1,4,"[10, 4, 1]","[4, 5, 1]",4000
147,"sim_T0.20s_d0.1_fs4000_s[4.0,5.0,1.0]_m[10.0,4.0,1.0,]",SCOT,170.838,180.0,0.00259,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.2,0.1,4,"[10, 4, 1]","[4, 5, 1]",4000
148,"sim_T0.20s_d0.1_fs4000_s[4.0,5.0,1.0]_m[10.0,4.0,1.0,]",ECKART,170.838,159.36,0.00407,"[[  0.   149.04 149.04 149.04]
 [   nan   0.   180.   149.04]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.2,0.1,4,"[10, 4, 1]","[4, 5, 1]",4000
149,"sim_T0.20s_d0.1_fs4000_s[4.0,5.0,1.0]_m[10.0,4.0,1.0,]",HT,170.838,180.0,0.00259,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.2,0.1,4,"[10, 4, 1]","[4, 5, 1]",4000
150,"sim_T0.20s_d0.1_fs4000_s[4.0,5.0,1.0]_m[9.0,2.0,1.0,]",Classic,150.018,180.0,0.02774,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.2,0.1,4,"[9, 2, 1]","[4, 5, 1]",4000
151,"sim_T0.20s_d0.1_fs4000_s[4.0,5.0,1.0]_m[9.0,2.0,1.0,]",ROTH,150.018,180.0,0.02774,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.2,0.1,4,"[9, 2, 1]","[4, 5, 1]",4000
152,"sim_T0.20s_d0.1_fs4000_s[4.0,5.0,1.0]_m[9.0,2.0,1.0,]",PHAT,150.018,180.0,0.02774,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.2,0.1,4,"[9, 2, 1]","[4, 5, 1]",4000
153,"sim_T0.20s_d0.1_fs4000_s[4.0,5.0,1.0]_m[9.0,2.0,1.0,]",SCOT,150.018,180.0,0.02774,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.2,0.1,4,"[9, 2, 1]","[4, 5, 1]",4000
154,"sim_T0.20s_d0.1_fs4000_s[4.0,5.0,1.0]_m[9.0,2.0,1.0,]",ECKART,150.018,180.0,0.02774,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.2,0.1,4,"[9, 2, 1]","[4, 5, 1]",4000
155,"sim_T0.20s_d0.1_fs4000_s[4.0,5.0,1.0]_m[9.0,2.0,1.0,]",HT,150.018,180.0,0.02774,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.2,0.1,4,"[9, 2, 1]","[4, 5, 1]",4000
156,"sim_T0.20s_d0.1_fs4000_s[4.0,5.0,1.0]_m[10.0,6.0,1.0,]",Classic,170.838,159.36,0.00407,"[[  0.   149.04 149.04 149.04]
 [   nan   0.   180.   149.04]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.2,0.1,4,"[10, 6, 1]","[4, 5, 1]",4000
